source,retrieved_at,ranking_scope,ranking_year,ranking,name,university_code,university_slug,country,country_code,country_ranking,score,indicator_alumni,indicator_award,indicator_hici,indicator_n_s,indicator_pub,indicator_pcp
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,National Autonomous University of Mexico,,national-autonomous-university-of-mexico,Mexico,MX,1,,15.6,0.0,7.4,14.3,48.5,23.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,National Taiwan University,,national-taiwan-university,China-Taiwan,TW,1,,14.4,0.0,7.4,10.0,55.6,16.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Oregon Health and Science University,,oregon-health-and-science-university,United States,US,71-88,,0.0,0.0,19.6,19.0,35.7,20.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Queen Mary,,queen-mary-university-of-london,United Kingdom,GB,16-23,,22.8,0.0,14.8,13.0,29.6,23.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Radboud University Nijmegen,,radboud-university-nijmegen,Netherlands,NL,5-9,,0.0,0.0,10.5,21.4,40.6,21.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Seoul National University,,seoul-national-university,South Korea,KR,1,,0.0,0.0,7.4,13.5,61.4,18.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,State University of New York at Stony Brook,,stony-brook-university,United States,US,71-88,,0.0,0.0,18.2,26.8,38.4,19.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Technical University of Denmark,,technical-university-of-denmark,Denmark,DK,3,,8.3,12.6,16.6,13.0,30.4,17.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,The University of Adelaide,,the-university-of-adelaide,Australia,AU,6-7,,18.6,0.0,10.5,13.7,35.5,24.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,The University of Alabama at Birmingham,,university-of-alabama-at-birmingham,United States,US,71-88,,0.0,0.0,16.6,14.8,43.3,23.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,The University of Connecticut - Storrs,,university-of-connecticut,United States,US,71-88,,14.4,0.0,16.6,13.7,38.1,19.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,The University of Texas Health Science Center at Houston,,the-university-of-texas-health-science-center-at-houston,United States,US,71-88,,0.0,15.5,16.6,19.0,29.2,18.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,The University of Texas M. D. Anderson Cancer Center,,the-university-of-texas-m-d-anderson-cancer-center,United States,US,71-88,,0.0,0.0,22.2,11.3,41.8,21.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Tsinghua University,,tsinghua-university,China,CN,1,,13.2,0.0,0.0,11.6,56.3,18.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Barcelona,,university-of-barcelona,Spain,ES,1,,0.0,0.0,7.4,14.9,47.5,22.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Bern,,university-of-bern,Switzerland,CH,6,,15.6,0.0,10.5,22.4,36.8,27.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Buenos Aires,,university-of-buenos-aires,Argentina,AR,1,,20.4,25.3,0.0,7.8,35.7,21.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Cincinnati,,university-of-cincinnati,United States,US,71-88,,0.0,0.0,23.4,11.4,44.2,20.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Cologne,,university-of-cologne,Germany,DE,12-14,,0.0,12.6,7.4,21.0,38.4,20.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Delaware,,university-of-delaware,United States,US,71-88,,13.2,0.0,21.0,12.8,34.2,17.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Durham,,durham-university,United Kingdom,GB,16-23,,0.0,0.0,18.2,17.5,34.7,30.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of East Anglia,,university-of-east-anglia,United Kingdom,GB,16-23,,16.6,0.0,16.6,20.4,26.4,29.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Kiel University,,university-of-kiel,Germany,DE,12-14,,14.4,15.5,10.5,11.9,32.6,18.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Leicester,,university-of-leicester,United Kingdom,GB,16-23,,0.0,0.0,19.6,17.9,32.5,29.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Mainz,,university-of-mainz,Germany,DE,12-14,,0.0,8.2,14.8,19.2,37.1,20.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,"University of Maryland, Baltimore",,university-of-maryland-baltimore,United States,US,71-88,,0.0,0.0,19.6,14.6,38.1,20.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Miami,,university-of-miami,United States,US,71-88,,0.0,0.0,24.6,16.6,40.6,22.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Montreal,,university-of-montreal,Canada,CA,6-7,,14.4,0.0,12.8,11.9,49.5,24.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Nebraska - Lincoln,,university-of-nebraska-lincoln,United States,US,71-88,,22.0,0.0,16.6,12.1,36.0,18.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of New South Wales,,the-university-of-new-south-wales,Australia,AU,6-7,,0.0,0.0,19.6,11.7,48.3,21.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Padua,,university-of-padua,Italy,IT,4-5,,0.0,0.0,12.8,18.3,47.5,17.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Paris Descartes (Paris 5),,university-of-paris-descartes-paris-5,France,FR,6-7,,15.1,12.0,10.5,13.4,32.5,18.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Southampton,,university-of-southampton,United Kingdom,GB,16-23,,0.0,0.0,19.6,14.6,42.4,24.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of St Andrews,,university-of-st-andrews,United Kingdom,GB,16-23,,13.2,0.0,7.4,24.7,28.8,32.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Tennessee - Knoxville,,university-of-tennessee-knoxville,United States,US,71-88,,13.2,0.0,19.6,18.1,40.4,17.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Turin,,university-of-turin,Italy,IT,4-5,,20.4,0.0,10.5,12.8,37.8,16.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Vienna,,university-of-vienna,Austria,AT,1,,19.5,0.0,7.4,22.3,36.4,20.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Wageningen,,wageningen-university-research,Netherlands,NL,5-9,,0.0,0.0,27.7,14.7,37.0,25.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,University of Waterloo,,university-of-waterloo,Canada,CA,6-7,,0.0,0.0,19.6,11.3,40.6,20.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Virginia Commonwealth University,,virginia-commonwealth-university,United States,US,71-88,,13.2,14.1,18.2,7.0,33.7,17.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,Virginia Polytechnic Institute and State University,,virginia-polytechnic-institute-and-state-university,United States,US,71-88,,14.4,0.0,22.2,13.3,40.1,17.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,151-202,VU University Amsterdam,,vrije-universiteit-amsterdam,Netherlands,NL,5-9,,0.0,0.0,22.2,13.9,43.5,22.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Autonomous University of Madrid,,autonomous-university-of-madrid,Spain,ES,2-4,,0.0,0.0,12.8,9.7,36.2,17.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Ben-Gurion University of the Negev,,ben-gurion-university-of-the-negev,Israel,IL,5,,0.0,0.0,7.4,11.5,36.5,17.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Brandeis University,,brandeis-university,United States,US,89-117,,23.5,0.0,7.4,22.2,20.5,25.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Chalmers University of Technology,,chalmers-university-of-technology,Sweden,SE,5-9,,0.0,0.0,16.6,11.3,28.1,17.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Charles University in Prague,,charles-university-in-prague,Czech Republic,CZ,1,,14.4,0.0,0.0,11.3,37.1,15.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,City University of Hong Kong,,city-university-of-hong-kong,China-Hong Kong,HK,1-4,,0.0,0.0,10.5,7.0,36.1,19.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,City University of New York City College,,the-city-college-of-new-york,United States,US,89-117,,37.2,0.0,10.5,8.8,17.9,15.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Claude Bernard University Lyon 1,,claude-bernard-university-lyon-1,France,FR,8-12,,14.4,0.0,0.0,13.7,37.7,18.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Complutense University of Madrid,,complutense-university-of-madrid,Spain,ES,2-4,,18.6,0.0,0.0,10.5,40.1,19.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Dalhousie University,,dalhousie-university,Canada,CA,8-17,,0.0,0.0,14.8,18.4,34.4,18.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Ecole Polytechnique,,ecole-polytechnique,France,FR,8-12,,21.2,0.0,7.4,14.4,29.6,16.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,George Mason University,,george-mason-university,United States,US,89-117,,0.0,32.2,10.5,1.6,25.6,18.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Georgetown University,,georgetown-university,United States,US,89-117,,0.0,0.0,10.5,9.8,33.4,18.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Hiroshima University,,hiroshima-university,Japan,JP,10-12,,0.0,0.0,7.4,9.6,38.3,18.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Keio University,,keio-university,Japan,JP,10-12,,0.0,0.0,10.5,11.7,34.4,17.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Kobe University,,kobe-university,Japan,JP,10-12,,0.0,0.0,12.8,13.2,33.0,16.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Korea Advanced Institute of Science and Technology,,korea-advanced-institute-of-science-and-technology,South Korea,KR,2-3,,0.0,0.0,0.0,12.5,39.4,27.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Lancaster University,,lancaster-university,United Kingdom,GB,24-33,,0.0,0.0,16.6,10.8,28.3,24.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Laval University,,laval-university,Canada,CA,8-17,,0.0,0.0,16.6,9.8,37.4,19.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,London School of Hygiene and Tropical Medicine,,london-school-of-hygiene-tropical-medicine,United Kingdom,GB,24-33,,10.2,0.0,0.0,10.7,28.3,40.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Louisiana State University - Baton Rouge,,louisiana-state-university-baton-rouge,United States,US,89-117,,0.0,0.0,16.6,11.9,38.0,15.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Macquarie University,,macquarie-university,Australia,AU,8-9,,0.0,0.0,12.8,16.4,24.9,21.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Medical University of Vienna,,medical-university-of-vienna,Austria,AT,2,,13.2,15.5,7.4,6.4,31.1,16.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Monash University,,monash-university,Australia,AU,8-9,,0.0,0.0,7.4,15.5,44.0,19.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Nanjing University,,nanjing-university,China,CN,2-6,,0.0,0.0,0.0,12.0,46.2,17.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,National and Kapodistrian University of Athens,,national-and-kapodistrian-university-of-athens,Greece,GR,1,,0.0,0.0,10.5,5.6,41.3,19.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Newcastle University,,newcastle-university,United Kingdom,GB,24-33,,0.0,0.0,10.5,15.6,38.0,22.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Norwegian University of Science and Technology,,norwegian-university-of-science-and-technology-ntnu,Norway,NO,2,,17.6,0.0,10.5,16.4,32.9,18.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Paul Sabatier University (Toulouse 3),,paul-sabatier-university-toulouse-3,France,FR,8-12,,0.0,6.3,0.0,17.2,32.9,17.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Peking University,,peking-university,China,CN,2-6,,0.0,0.0,0.0,11.4,54.4,16.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Polytechnic Institute of Milan,,polytechnic-university-of-milan,Italy,IT,6-8,,10.2,15.5,0.0,8.1,27.7,13.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Queen's University,,queens-university,Canada,CA,8-17,,0.0,0.0,16.6,17.1,35.4,19.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Queen's University Belfast,,queens-university-belfast,United Kingdom,GB,24-33,,22.0,0.0,0.0,12.8,31.0,21.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Rensselaer Polytechnic Institute,,rensselaer-polytechnic-institute,United States,US,89-117,,15.6,0.0,18.2,13.1,27.1,24.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Royal Institute of Technology,,kth-royal-institute-of-technology,Sweden,SE,5-9,,0.0,15.5,0.0,8.1,36.5,17.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,RWTH Aachen University,,rwth-aachen-university,Germany,DE,15-22,,5.9,0.0,7.4,7.7,38.8,18.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Shanghai Jiao Tong University,,shanghai-jiao-tong-university,China,CN,2-6,,0.0,0.0,0.0,8.8,49.4,15.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,State University of Campinas,,university-of-campinas,Brazil,BR,2,,0.0,0.0,7.4,4.1,42.0,19.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,State University of New York at Albany,,university-at-albany-state-university-of-new-york,United States,US,89-117,,0.0,0.0,21.0,6.0,28.9,19.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,State University of New York at Buffalo,,university-at-buffalo-the-state-university-of-new-york,United States,US,89-117,,0.0,0.0,16.6,10.0,36.6,15.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Swedish University of Agricultural Sciences,,swedish-university-of-agricultural-sciences,Sweden,SE,5-9,,0.0,0.0,12.8,17.4,28.3,14.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Syracuse University,,syracuse-university,United States,US,89-117,,0.0,0.0,16.6,15.0,26.0,15.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Technical University of Berlin,,technical-university-of-berlin,Germany,DE,15-22,,22.0,0.0,12.8,6.2,27.0,15.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The Chinese University of Hong Kong,,the-chinese-university-of-hong-kong,China-Hong Kong,HK,1-4,,0.0,0.0,14.8,4.0,42.0,21.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The George Washington University,,the-george-washington-university,United States,US,89-117,,14.4,0.0,10.5,12.3,32.7,17.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The Hong Kong University of Science and Technology,,the-hong-kong-university-of-science-and-technology,China-Hong Kong,HK,1-4,,0.0,0.0,16.6,2.7,33.6,23.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The University of Auckland,,the-university-of-auckland,New Zealand,NZ,1,,16.6,0.0,10.5,14.2,36.1,18.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The University of Calgary,,the-university-of-calgary,Canada,CA,8-17,,0.0,0.0,10.5,12.6,43.3,20.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The University of Dundee,,the-university-of-dundee,United Kingdom,GB,24-33,,0.0,0.0,14.8,15.4,26.5,25.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The University of Hong Kong,,the-university-of-hong-kong,China-Hong Kong,HK,1-4,,0.0,0.0,12.8,11.1,43.9,20.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The University of New Mexico - Albuquerque,,the-university-of-new-mexico-albuquerque,United States,US,89-117,,0.0,0.0,10.5,18.3,36.8,18.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The University of Reading,,the-university-of-reading,United Kingdom,GB,24-33,,0.0,0.0,14.8,19.7,29.2,27.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The University of Texas Health Science Center at San Antonio,,the-university-of-texas-health-science-center-at-san-antonio,United States,US,89-117,,0.0,0.0,22.2,8.7,29.2,17.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,The University of Texas Medical Branch at Galveston,,the-university-of-texas-medical-branch-at-galveston,United States,US,89-117,,0.0,0.0,18.2,9.3,29.6,16.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Trinity College Dublin,,trinity-college-dublin,Ireland,IE,1,,14.4,14.1,7.4,9.6,27.1,15.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Umea University,,umea-university,Sweden,SE,5-9,,0.0,0.0,14.8,14.3,32.9,13.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Aberdeen,,university-of-aberdeen,United Kingdom,GB,24-33,,0.0,0.0,12.8,16.0,33.9,26.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Alaska - Fairbanks,,university-of-alaska-fairbanks,United States,US,89-117,,0.0,0.0,14.8,16.9,20.3,22.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Antwerp,,university-of-antwerp,Belgium,BE,5-6,,0.0,0.0,12.8,14.3,32.8,25.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Bath,,university-of-bath,United Kingdom,GB,24-33,,0.0,0.0,10.5,18.5,28.4,26.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Ruhr University Bochum,,university-of-bochum,Germany,DE,15-22,,0.0,0.0,12.8,16.4,37.8,19.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Bologna,,university-of-bologna,Italy,IT,6-8,,0.0,0.0,12.8,10.0,46.9,15.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Cape Town,,university-of-cape-town,South Africa,ZA,1,,23.5,0.0,10.5,12.7,32.4,18.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Colorado Health Science Center,,university-of-colorado-health-science-center,United States,US,89-117,,0.0,0.0,16.6,17.3,35.4,19.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Erlangen-Nuremberg,,university-of-erlangen-nuremberg,Germany,DE,15-22,,0.0,0.0,16.6,11.3,40.6,20.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Florence,,university-of-florence,Italy,IT,6-8,,0.0,0.0,16.6,13.9,38.0,15.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Gothenburg,,university-of-gothenburg,Sweden,SE,5-9,,0.0,15.5,0.0,15.2,38.3,13.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Guelph,,university-of-guelph,Canada,CA,8-17,,0.0,0.0,16.6,12.4,33.9,17.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Halle-Wittenberg,,university-of-halle-wittenberg,Germany,DE,15-22,,5.9,8.9,7.4,7.7,29.0,14.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Houston,,university-of-houston,United States,US,89-117,,0.0,0.0,21.0,10.8,33.5,16.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Kansas - Lawrence,,university-of-kansas,United States,US,89-117,,14.4,0.0,12.8,16.7,32.3,15.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Karlsruhe,,karlsruhe-institute-of-technology-kit,Germany,DE,15-22,,5.9,0.0,10.5,12.8,30.8,15.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Kentucky,,university-of-kentucky,United States,US,89-117,,13.2,0.0,7.4,11.9,42.6,17.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Lausanne,,university-of-lausanne,Switzerland,CH,7,,0.0,0.0,12.8,18.1,28.1,19.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Leipzig,,university-of-leipzig,Germany,DE,15-22,,16.6,15.5,0.0,9.8,36.2,19.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Liege,,university-of-liege,Belgium,BE,5-6,,10.2,0.0,10.5,11.0,29.6,23.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Manitoba,,university-of-manitoba,Canada,CA,8-17,,0.0,0.0,16.6,8.4,33.4,17.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Marburg,,university-of-marburg,Germany,DE,15-22,,16.6,0.0,14.8,10.9,31.4,17.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Medicine and Dentistry New Jersey,,university-of-medicine-and-dentistry-new-jersey,United States,US,89-117,,0.0,0.0,23.4,12.1,34.1,19.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Missouri - Columbia,,university-of-missouri-columbia,United States,US,89-117,,11.8,0.0,7.4,15.0,41.0,14.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Montpellier 2,,university-of-montpellier-2,France,FR,8-12,,13.2,0.0,12.8,17.3,31.3,17.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Notre Dame,,university-of-notre-dame,United States,US,89-117,,15.6,0.0,10.5,16.6,31.0,18.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Oregon,,university-of-oregon,United States,US,89-117,,13.2,0.0,10.5,20.6,26.7,17.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Ottawa,,university-of-ottawa,Canada,CA,8-17,,0.0,0.0,7.4,12.8,38.9,18.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Saskatchewan,,university-of-saskatchewan,Canada,CA,8-17,,11.8,0.0,16.6,5.7,33.1,17.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Science and Technology of China,,university-of-science-and-technology-of-china,China,CN,2-6,,0.0,0.0,0.0,9.5,44.2,21.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of South Carolina - Columbia,,university-of-south-carolina-columbia-1,United States,US,89-117,,0.0,0.0,16.6,14.2,34.5,16.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of South Florida,,university-of-south-florida,United States,US,89-117,,0.0,0.0,14.8,9.6,36.4,13.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Southern Denmark,,university-of-southern-denmark,Denmark,DK,4,,0.0,0.0,14.8,14.3,29.2,16.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of the Mediterranean (Aix-Marseille 2),,university-of-the-mediterranean-aix-marseille-2,France,FR,8-12,,0.0,0.0,14.8,17.7,26.1,15.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Valencia,,university-of-valencia,Spain,ES,2-4,,0.0,0.0,7.4,8.2,38.7,18.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Vermont,,university-of-vermont,United States,US,89-117,,16.6,0.0,14.8,10.9,29.3,20.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Victoria,,university-of-victoria,Canada,CA,8-17,,0.0,0.0,12.8,14.5,30.4,16.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of Warwick,,university-of-warwick,United Kingdom,GB,24-33,,0.0,0.0,12.8,13.6,34.2,22.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,University of York,,university-of-york,United Kingdom,GB,24-33,,0.0,0.0,14.8,13.7,33.4,26.9
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Wake Forest University,,wake-forest-university,United States,US,89-117,,0.0,0.0,10.5,10.9,33.2,23.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Washington State University - Pullman,,washington-state-university,United States,US,89-117,,0.0,0.0,21.0,13.7,32.2,16.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Wayne State University,,wayne-state-university,United States,US,89-117,,0.0,0.0,7.4,9.0,39.8,18.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Western University,,western-university,Canada,CA,8-17,,0.0,0.0,10.5,14.7,42.4,20.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Yeshiva University,,yeshiva-university,United States,US,89-117,,0.0,0.0,12.8,20.3,34.8,20.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Yonsei University,,yonsei-university,South Korea,KR,2-3,,0.0,0.0,7.4,10.5,43.6,15.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,203-304,Zhejiang University,,zhejiang-university,China,CN,2-6,,0.0,0.0,0.0,5.7,56.3,15.8
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Aristotle University of Thessaloniki,,aristotle-university-of-thessaloniki,Greece,GR,2,,0.0,0.0,7.4,2.0,36.9,17.0
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Auburn University,,auburn-university,United States,US,118-140,,0.0,0.0,7.4,5.9,29.7,12.1
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Autonomous University of Barcelona,,autonomous-university-of-barcelona,Spain,ES,5-6,,0.0,0.0,0.0,4.5,38.2,17.3
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Bar-Ilan University,,bar-ilan-university,Israel,IL,6,,0.0,0.0,12.8,9.5,28.4,14.7
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Brigham Young University,,brigham-young-university,United States,US,118-140,,11.8,0.0,10.5,4.1,25.3,9.5
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Carleton University,,carleton-university,Canada,CA,18-19,,0.0,0.0,12.8,4.9,25.8,13.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Clemson University,,clemson-university,United States,US,118-140,,0.0,0.0,12.8,7.7,28.3,13.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Dresden University of Technology,,tu-dresden,Germany,DE,23-36,,0.0,0.0,7.4,7.9,34.2,16.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Ecole National Superieure Mines - Paris,,mines-paristech,France,FR,13-18,,17.6,25.3,0.0,3.5,10.2,13.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Eindhoven University of Technology,,eindhoven-university-of-technology,Netherlands,NL,10-12,,0.0,0.0,0.0,9.8,31.9,16.4
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Eotvos Lorand University,,eotvos-lorand-university,Hungary,HU,1-2,,18.6,0.0,0.0,12.0,23.2,13.2
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Federal University of Rio de Janeiro,,federal-university-of-rio-de-janeiro,Brazil,BR,3,,0.0,0.0,0.0,10.3,37.6,17.6
arwu,2026-07-19T13:10:49+00:00,overall,2007,305-402,Flinders University,,flinders-university,Australia,AU,10-11,,18.6,0.0,7.4,6.2,22.6,20.8
