source,retrieved_at,ranking_scope,ranking_year,ranking,name,university_code,university_slug,country,country_code,country_ranking,score,indicator_alumni,indicator_award,indicator_hici,indicator_n_s,indicator_pub,indicator_pcp
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,King Saud University,,king-saud-university,Saudi Arabia,SA,1,,0.0,0.0,31.6,5.6,41.0,12.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Kyushu University,,kyushu-university,Japan,JP,8-9,,0.0,0.0,16.2,15.4,44.5,17.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Mount Sinai School of Medicine,,icahn-school-of-medicine-at-mount-sinai,United States,US,68-85,,0.0,0.0,20.5,24.4,35.0,18.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,National Autonomous University of Mexico,,national-autonomous-university-of-mexico,Mexico,MX,1,,13.1,0.0,6.6,10.9,47.1,22.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,North Carolina State University - Raleigh,,north-carolina-state-university-raleigh,United States,US,68-85,,0.0,0.0,28.0,12.7,40.6,18.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Oregon Health and Science University,,oregon-health-and-science-university,United States,US,68-85,,0.0,0.0,19.1,20.7,35.3,20.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Peking University,,peking-university,China,CN,1-5,,0.0,0.0,0.0,17.2,60.1,17.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Shanghai Jiao Tong University,,shanghai-jiao-tong-university,China,CN,1-5,,0.0,0.0,7.9,10.4,61.3,19.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,State University of New York at Stony Brook,,stony-brook-university,United States,US,68-85,,0.0,0.0,19.6,20.0,36.1,16.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Technical University of Denmark,,technical-university-of-denmark,Denmark,DK,3,,5.3,11.6,17.6,14.0,37.4,20.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,The Chinese University of Hong Kong,,the-chinese-university-of-hong-kong,China-Hong Kong,HK,1,,0.0,14.2,16.1,4.5,42.0,20.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,The University of Glasgow,,the-university-of-glasgow,United Kingdom,GB,15-19,,7.6,0.0,21.5,18.1,41.2,20.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,The University of Texas Health Science Center at Houston,,the-university-of-texas-health-science-center-at-houston,United States,US,68-85,,0.0,15.5,17.7,12.2,30.4,16.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Tsinghua University,,tsinghua-university,China,CN,1-5,,10.7,0.0,0.0,21.6,58.1,17.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Bern,,university-of-bern,Switzerland,CH,6,,13.1,0.0,12.5,22.7,39.8,25.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Buenos Aires,,university-of-buenos-aires,Argentina,AR,1,,15.1,24.2,0.0,7.9,36.7,21.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Cologne,,university-of-cologne,Germany,DE,9-14,,0.0,11.6,7.2,18.1,36.6,19.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Delaware,,university-of-delaware,United States,US,68-85,,10.7,16.4,22.9,9.8,31.5,18.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Gothenburg,,university-of-gothenburg,Sweden,SE,5,,0.0,15.5,7.2,12.0,39.8,17.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Hamburg,,university-of-hamburg,Germany,DE,9-14,,12.0,0.0,17.7,16.4,37.0,20.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Hawaii at Manoa,,university-of-hawaii-at-manoa,United States,US,68-85,,0.0,0.0,26.1,24.2,35.7,18.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Illinois at Chicago,,university-of-illinois-at-chicago,United States,US,68-85,,0.0,0.0,27.8,13.0,43.9,17.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Kiel University,,university-of-kiel,Germany,DE,9-14,,10.7,13.4,10.2,14.4,31.7,18.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Leeds,,university-of-leeds,United Kingdom,GB,15-19,,17.7,0.0,14.5,19.8,42.1,18.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Mainz,,university-of-mainz,Germany,DE,9-14,,0.0,7.7,17.7,14.9,36.0,19.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,"University of Maryland, Baltimore",,university-of-maryland-baltimore,United States,US,68-85,,0.0,0.0,24.0,18.1,36.5,16.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Miami,,university-of-miami,United States,US,68-85,,0.0,0.0,24.0,19.6,42.5,15.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Milan,,university-of-milan,Italy,IT,3-4,,17.7,0.0,18.4,11.0,45.2,19.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Padua,,university-of-padua,Italy,IT,3-4,,0.0,0.0,12.5,17.3,47.9,20.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Paris Descartes (Paris 5),,university-of-paris-descartes-paris-5,France,FR,7-8,,12.0,9.5,10.2,16.4,42.3,15.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Southampton,,university-of-southampton,United Kingdom,GB,15-19,,0.0,0.0,19.3,21.3,43.9,22.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Tennessee - Knoxville,,university-of-tennessee-knoxville,United States,US,68-85,,10.7,0.0,21.7,12.6,38.3,14.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Tsukuba,,university-of-tsukuba,Japan,JP,8-9,,0.0,19.7,11.7,11.0,36.3,15.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Tuebingen,,university-of-tuebingen,Germany,DE,9-14,,23.3,0.0,14.5,17.1,41.0,22.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Vienna,,university-of-vienna,Austria,AT,1,,14.1,0.0,14.5,22.0,36.5,22.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Warwick,,university-of-warwick,United Kingdom,GB,15-19,,0.0,0.0,25.1,13.1,37.2,21.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Waterloo,,university-of-waterloo,Canada,CA,7,,0.0,0.0,19.1,12.3,40.6,20.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,University of Wuerzburg,,university-of-wuerzburg,Germany,DE,9-14,,20.0,0.0,23.6,15.6,34.9,21.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Virginia Commonwealth University,,virginia-commonwealth-university,United States,US,68-85,,10.7,14.2,17.7,11.6,34.5,14.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Virginia Polytechnic Institute and State University,,virginia-polytechnic-institute-and-state-university,United States,US,68-85,,12.0,0.0,22.9,12.4,40.0,17.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,151-200,Zhejiang University,,zhejiang-university,China,CN,1-5,,0.0,0.0,0.0,10.1,62.9,17.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Autonomous University of Barcelona,,autonomous-university-of-barcelona,Spain,ES,1-4,,0.0,0.0,0.0,13.8,45.0,19.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Autonomous University of Madrid,,autonomous-university-of-madrid,Spain,ES,1-4,,0.0,0.0,12.5,11.2,39.1,16.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Brandeis University,,brandeis-university,United States,US,86-108,,20.0,0.0,7.2,20.1,19.8,24.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Charles University in Prague,,charles-university-in-prague,Czech Republic,CZ,1,,9.3,0.0,0.0,11.7,44.0,18.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Claude Bernard University Lyon 1,,claude-bernard-university-lyon-1,France,FR,9-16,,10.7,0.0,0.0,19.6,40.7,14.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Complutense University of Madrid,,complutense-university-of-madrid,Spain,ES,1-4,,20.0,0.0,0.0,8.1,42.3,11.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Dalhousie University,,dalhousie-university,Canada,CA,8-16,,0.0,0.0,14.5,14.8,34.0,17.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Delft University of Technology,,delft-university-of-technology,Netherlands,NL,9-10,,12.0,0.0,7.2,16.9,38.0,19.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Dresden University of Technology,,tu-dresden,Germany,DE,15-23,,0.0,0.0,7.2,12.7,38.9,19.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Ecole Normale Superieure - Lyon,,ecole-normale-superieure-lyon,France,FR,9-16,,0.0,20.1,7.2,12.2,21.0,27.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Ecole Polytechnique,,ecole-polytechnique,France,FR,9-16,,17.7,0.0,10.2,8.9,27.2,21.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Karlsruhe Institute of Technology (KIT),,karlsruhe-institute-of-technology-kit,Germany,DE,15-23,,0.0,0.0,9.8,14.6,34.3,17.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,King Abdulaziz University,,king-abdulaziz-university,Saudi Arabia,SA,2,,0.0,0.0,31.6,1.5,30.8,10.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Kobe University,,kobe-university,Japan,JP,10,,15.1,0.0,10.2,14.3,32.4,15.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Korea Advanced Institute of Science and Technology,,korea-advanced-institute-of-science-and-technology,South Korea,KR,2-4,,0.0,0.0,6.6,15.5,38.0,26.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Laval University,,laval-university,Canada,CA,8-16,,0.0,0.0,15.9,7.7,36.9,15.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Louisiana State University - Baton Rouge,,louisiana-state-university-baton-rouge,United States,US,86-108,,0.0,0.0,17.3,16.5,34.8,14.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Macquarie University,,macquarie-university,Australia,AU,8-9,,0.0,0.0,16.2,12.1,30.2,21.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Medical University of Vienna,,medical-university-of-vienna,Austria,AT,2-3,,9.3,9.5,7.2,9.4,33.2,17.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Nanjing University,,nanjing-university,China,CN,6-8,,0.0,0.0,1.4,8.9,48.7,16.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Nanyang Technological University,,nanyang-technological-university,Singapore,SG,2,,0.0,0.0,0.0,7.5,49.8,23.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,National Tsing Hua University,,national-tsing-hua-university,China-Taiwan,TW,2,,13.1,0.0,10.2,11.3,33.1,20.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Newcastle University,,newcastle-university,United Kingdom,GB,20-29,,0.0,0.0,14.5,19.4,37.5,18.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Norwegian University of Science and Technology,,norwegian-university-of-science-and-technology-ntnu,Norway,NO,2-3,,14.1,0.0,10.2,13.6,36.5,17.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Paul Sabatier University (Toulouse 3),,paul-sabatier-university-toulouse-3,France,FR,9-16,,0.0,0.0,7.2,19.7,36.3,12.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Polytechnic Institute of Milan,,polytechnic-university-of-milan,Italy,IT,5-9,,7.6,15.0,0.0,8.2,30.5,17.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,"Queen Mary, U. of London",,queen-mary-university-of-london,United Kingdom,GB,20-29,,18.5,0.0,16.2,12.4,31.4,19.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Queen's University,,queens-university,Canada,CA,8-16,,0.0,0.0,16.2,12.4,34.3,19.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Rensselaer Polytechnic Institute,,rensselaer-polytechnic-institute,United States,US,86-108,,13.1,0.0,17.7,10.3,21.5,22.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Royal Institute of Technology,,kth-royal-institute-of-technology,Sweden,SE,6-8,,0.0,15.0,7.2,9.2,36.6,22.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,RWTH Aachen University,,rwth-aachen-university,Germany,DE,15-23,,0.0,0.0,10.2,7.1,40.7,19.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Scuola Normale Superiore - Pisa,,scuola-normale-superiore-pisa,Italy,IT,5-9,,0.0,0.0,14.5,8.3,17.5,62.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Simon Fraser University,,simon-fraser-university,Canada,CA,8-16,,0.0,0.0,14.5,12.8,33.9,18.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,State University of New York at Buffalo,,university-at-buffalo-the-state-university-of-new-york,United States,US,86-108,,0.0,0.0,16.2,5.6,38.2,14.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Sun Yat-sen University,,sun-yat-sen-university,China,CN,6-8,,0.0,0.0,0.0,7.6,50.5,15.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Sungkyunkwan University,,sungkyunkwan-university,South Korea,KR,2-4,,0.0,0.0,0.0,11.8,45.9,19.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Swedish University of Agricultural Sciences,,swedish-university-of-agricultural-sciences,Sweden,SE,6-8,,0.0,0.0,12.5,12.2,29.6,22.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Technical University of Berlin,,technical-university-of-berlin,Germany,DE,15-23,,16.9,0.0,15.6,5.8,28.9,16.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The George Washington University,,the-george-washington-university,United States,US,86-108,,12.0,0.0,12.5,11.3,32.7,16.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The Hong Kong University of Science and Technology,,the-hong-kong-university-of-science-and-technology,China-Hong Kong,HK,2-3,,0.0,0.0,17.6,9.4,29.7,22.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The University of Adelaide,,the-university-of-adelaide,Australia,AU,8-9,,15.1,0.0,10.2,9.8,39.8,22.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The University of Alabama at Birmingham,,university-of-alabama-at-birmingham,United States,US,86-108,,0.0,0.0,16.2,15.1,39.9,14.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The University of Auckland,,the-university-of-auckland,New Zealand,NZ,1-2,,14.1,0.0,10.2,12.7,39.9,19.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The University of Calgary,,the-university-of-calgary,Canada,CA,8-16,,0.0,0.0,10.2,17.8,43.7,16.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The University of Connecticut - Storrs,,university-of-connecticut,United States,US,86-108,,12.0,0.0,15.9,10.1,34.8,13.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The University of Dundee,,the-university-of-dundee,United Kingdom,GB,20-29,,0.0,0.0,16.2,15.0,25.5,18.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The University of Hong Kong,,the-university-of-hong-kong,China-Hong Kong,HK,2-3,,0.0,0.0,12.7,14.3,43.0,20.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,The University of New Mexico - Albuquerque,,the-university-of-new-mexico-albuquerque,United States,US,86-108,,0.0,0.0,12.5,17.0,34.1,14.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Thomas Jefferson University,,thomas-jefferson-university,United States,US,86-108,,0.0,0.0,17.7,8.6,27.2,28.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Trinity College Dublin,,trinity-college-dublin,Ireland,IE,1,,10.7,13.4,7.2,11.3,31.3,17.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Umea University,,umea-university,Sweden,SE,6-8,,0.0,0.0,14.5,11.4,33.0,16.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Aberdeen,,university-of-aberdeen,United Kingdom,GB,20-29,,0.0,13.4,10.2,12.0,32.0,19.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Antwerp,,university-of-antwerp,Belgium,BE,5-6,,0.0,0.0,10.2,10.8,35.0,25.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Barcelona,,university-of-barcelona,Spain,ES,1-4,,0.0,0.0,10.2,11.1,50.5,16.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Bergen,,university-of-bergen,Norway,NO,2-3,,0.0,0.0,7.2,14.6,36.8,18.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Bologna,,university-of-bologna,Italy,IT,5-9,,0.0,0.0,10.2,11.1,46.6,16.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Bordeaux,,university-of-bordeaux,France,FR,9-16,,0.0,0.0,14.5,17.3,40.2,15.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Cape Town,,university-of-cape-town,South Africa,ZA,1,,19.3,0.0,10.2,11.0,34.9,18.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Central Florida,,university-of-central-florida,United States,US,86-108,,0.0,0.0,17.1,11.1,29.2,16.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Cincinnati,,university-of-cincinnati,United States,US,86-108,,0.0,0.0,22.9,8.4,38.9,14.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Colorado at Denver,,university-of-colorado-at-denver,United States,US,86-108,,0.0,0.0,17.7,8.1,34.0,12.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Duesseldorf,,heinrich-heine-university-duesseldorf,Germany,DE,15-23,,12.0,0.0,12.1,10.8,31.5,16.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Durham,,durham-university,United Kingdom,GB,20-29,,0.0,0.0,19.1,16.1,33.6,21.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of East Anglia,,university-of-east-anglia,United Kingdom,GB,20-29,,14.1,0.0,16.0,13.5,28.9,21.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Erlangen-Nuremberg,,university-of-erlangen-nuremberg,Germany,DE,15-23,,0.0,0.0,14.5,15.7,39.6,20.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Exeter,,university-of-exeter,United Kingdom,GB,20-29,,0.0,0.0,7.2,17.9,31.9,19.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Florence,,university-of-florence,Italy,IT,5-9,,0.0,0.0,16.2,12.6,37.4,16.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Guelph,,university-of-guelph,Canada,CA,8-16,,0.0,0.0,17.7,11.3,31.9,18.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Houston,,university-of-houston,United States,US,86-108,,0.0,0.0,20.5,11.0,35.6,19.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Innsbruck,,university-of-innsbruck,Austria,AT,2-3,,0.0,9.5,7.2,16.3,24.3,21.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Kansas - Lawrence,,university-of-kansas,United States,US,86-108,,12.0,0.0,12.5,11.5,39.0,13.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Kentucky,,university-of-kentucky,United States,US,86-108,,10.7,0.0,7.2,11.1,40.6,13.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Lausanne,,university-of-lausanne,Switzerland,CH,7,,0.0,0.0,12.4,22.0,32.4,19.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Leicester,,university-of-leicester,United Kingdom,GB,20-29,,0.0,0.0,19.1,18.9,32.7,20.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Leipzig,,university-of-leipzig,Germany,DE,15-23,,12.0,13.4,0.0,8.5,33.3,17.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Liege,,university-of-liege,Belgium,BE,5-6,,7.6,0.0,10.2,14.9,31.4,23.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Lorraine,,university-of-lorraine,France,FR,9-16,,12.0,16.4,0.0,3.5,32.7,17.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Maastricht,,maastricht-university,Netherlands,NL,9-10,,0.0,0.0,7.2,7.7,41.3,23.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Marburg,,university-of-marburg,Germany,DE,15-23,,10.7,0.0,14.5,13.8,29.1,16.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Medicine and Dentistry New Jersey,,university-of-medicine-and-dentistry-new-jersey,United States,US,86-108,,0.0,0.0,21.7,9.0,29.1,13.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Missouri - Columbia,,university-of-missouri-columbia,United States,US,86-108,,9.3,0.0,7.2,15.0,37.0,13.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Montpellier 2,,university-of-montpellier-2,France,FR,9-16,,10.7,0.0,12.5,14.9,30.6,17.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Nebraska - Lincoln,,university-of-nebraska-lincoln,United States,US,86-108,,17.7,0.0,16.2,12.1,32.9,15.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Notre Dame,,university-of-notre-dame,United States,US,86-108,,13.1,0.0,17.7,13.5,31.3,18.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Oregon,,university-of-oregon,United States,US,86-108,,9.3,0.0,10.2,18.2,27.5,18.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Otago,,university-of-otago,New Zealand,NZ,1-2,,0.0,0.0,14.5,10.5,34.7,26.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Ottawa,,university-of-ottawa,Canada,CA,8-16,,0.0,0.0,7.2,12.2,41.9,17.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Paris Dauphine (Paris 9),,paris-dauphine-university-paris-9,France,FR,9-16,,16.0,26.8,7.2,0.0,13.1,22.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Saskatchewan,,university-of-saskatchewan,Canada,CA,8-16,,9.3,0.0,15.7,9.4,31.6,15.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Science and Technology of China,,university-of-science-and-technology-of-china,China,CN,6-8,,0.0,0.0,7.2,14.5,45.4,21.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of South Florida,,university-of-south-florida,United States,US,86-108,,0.0,0.0,12.5,9.7,40.0,16.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Southern Denmark,,university-of-southern-denmark,Denmark,DK,4,,0.0,0.0,14.5,9.5,34.9,17.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of St Andrews,,university-of-st-andrews,United Kingdom,GB,20-29,,10.7,0.0,7.6,19.0,27.8,22.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Stuttgart,,university-of-stuttgart,Germany,DE,15-23,,19.3,0.0,10.2,13.4,27.2,15.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of Turin,,university-of-turin,Italy,IT,5-9,,16.0,0.0,12.4,9.2,39.1,17.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,University of York,,university-of-york,United Kingdom,GB,20-29,,0.0,0.0,17.7,15.6,31.1,21.0
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Washington State University - Pullman,,washington-state-university,United States,US,86-108,,0.0,0.0,20.5,11.0,29.9,16.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Western University,,western-university,Canada,CA,8-16,,0.0,0.0,10.2,14.9,41.6,17.5
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Yeshiva University,,yeshiva-university,United States,US,86-108,,0.0,0.0,12.5,17.3,32.6,20.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,201-300,Yonsei University,,yonsei-university,South Korea,KR,2-4,,0.0,0.0,7.2,6.9,50.7,19.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Aristotle University of Thessaloniki,,aristotle-university-of-thessaloniki,Greece,GR,1-2,,0.0,0.0,9.8,2.6,35.0,16.7
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Bar-Ilan University,,bar-ilan-university,Israel,IL,5-6,,0.0,0.0,14.5,8.1,26.8,14.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Beijing Normal University,,beijing-normal-university,China,CN,9-16,,16.0,0.0,0.0,7.5,33.7,13.8
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Ben-Gurion University of the Negev,,ben-gurion-university-of-the-negev,Israel,IL,5-6,,0.0,0.0,7.2,5.7,33.5,15.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Brigham Young University,,brigham-young-university,United States,US,109-131,,9.3,0.0,14.5,5.1,26.3,12.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Chalmers University of Technology,,chalmers-university-of-technology,Sweden,SE,9-10,,0.0,0.0,17.7,9.6,28.0,19.2
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Chang Gung University,,chang-gung-university,China-Taiwan,TW,3-5,,0.0,0.0,7.2,3.5,34.2,20.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,China Agricultural University,,china-agricultural-university,China,CN,9-16,,0.0,0.0,0.0,9.5,39.7,16.1
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,City University of Hong Kong,,city-university-of-hong-kong,China-Hong Kong,HK,4-5,,0.0,0.0,16.2,0.0,38.1,20.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,City University of New York City College,,the-city-college-of-new-york,United States,US,109-131,,29.8,0.0,10.2,8.6,16.5,17.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Clemson University,,clemson-university,United States,US,109-131,,0.0,0.0,12.5,8.5,27.5,14.9
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Eindhoven University of Technology,,eindhoven-university-of-technology,Netherlands,NL,11-12,,0.0,0.0,7.2,8.1,32.1,20.4
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Eotvos Lorand University,,eotvos-lorand-university,Hungary,HU,1,,14.1,0.0,10.2,9.1,24.4,13.6
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Federal University of Minas Gerais,,federal-university-of-minas-gerais,Brazil,BR,2-5,,0.0,0.0,7.2,5.0,36.6,17.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Federal University of Rio de Janeiro,,federal-university-of-rio-de-janeiro,Brazil,BR,2-5,,0.0,0.0,0.0,9.7,41.0,19.3
arwu,2026-07-19T13:10:59+00:00,overall,2013,301-400,Flinders University,,flinders-university,Australia,AU,10-16,,16.0,0.0,10.2,5.4,26.9,20.5
