source,retrieved_at,ranking_scope,ranking_year,ranking,name,university_code,university_slug,country,country_code,country_ranking,score,indicator_alumni,indicator_award,indicator_hici,indicator_n_s,indicator_pub,indicator_pcp
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Flinders University,,flinders-university,Australia,AU,15-21,,15.4,0.0,10.3,6.2,31.0,23.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Georgetown University,,georgetown-university,United States,US,99-119,,0.0,0.0,10.3,6.9,31.6,18.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Griffith University,,griffith-university,Australia,AU,15-21,,0.0,0.0,10.3,7.5,38.7,21.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Hannover Medical School,,hannover-medical-school,Germany,DE,22-27,,0.0,0.0,17.8,9.3,30.8,18.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Hanyang University,,hanyang-university,South Korea,KR,7-9,,0.0,0.0,0.0,6.8,41.4,23.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Indian Institute of Science,,indian-institute-of-science,India,IN,1,,0.0,0.0,10.3,2.8,37.9,19.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Keio University,,keio-university,Japan,JP,10-12,,0.0,0.0,14.5,10.1,32.5,14.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,King Fahd University of Petroleum & Minerals,,king-fahd-university-of-petroleum-minerals,Saudi Arabia,SA,4,,0.0,0.0,20.5,5.2,22.9,19.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Kyung Hee University,,kyung-hee-university,South Korea,KR,7-9,,0.0,0.0,10.3,5.1,39.5,19.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,La Trobe University,,la-trobe-university,Australia,AU,15-21,,0.0,0.0,14.5,6.2,30.5,25.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Lanzhou University,,lanzhou-university,China,CN,19-31,,0.0,0.0,10.3,6.0,39.5,19.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Linkoping University,,linkoping-university,Sweden,SE,9-10,,0.0,0.0,14.5,9.0,35.2,19.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Louisiana State University - Baton Rouge,,louisiana-state-university-baton-rouge,United States,US,99-119,,0.0,0.0,10.3,12.8,32.6,17.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Nankai University,,nankai-university,China,CN,19-31,,0.0,0.0,10.3,5.7,37.9,15.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,National and Kapodistrian University of Athens,,national-and-kapodistrian-university-of-athens,Greece,GR,1,,0.0,0.0,14.5,5.4,37.4,20.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,National Tsing Hua University,,national-tsing-hua-university,China-Taiwan,TW,3-4,,12.6,0.0,0.0,13.0,31.4,21.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Galway,,national-university-of-ireland-galway,Ireland,IE,2-3,,0.0,0.0,20.5,6.9,23.0,15.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Newcastle University,,newcastle-university,United Kingdom,GB,29-33,,0.0,0.0,0.0,15.0,38.5,19.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Okayama University,,okayama-university,Japan,JP,10-12,,0.0,0.0,14.5,9.9,28.0,13.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Paris Dauphine University (Paris 9),,paris-dauphine-university-paris-9,France,FR,14-18,,20.5,26.6,0.0,0.0,14.1,25.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Polytechnic University of Catalonia,,polytechnic-university-of-catalonia,Spain,ES,4-9,,0.0,0.0,14.5,8.0,27.7,15.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Polytechnic University of Valencia,,polytechnic-university-of-valencia,Spain,ES,4-9,,0.0,0.0,17.8,7.6,31.8,16.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Pompeu Fabra University,,pompeu-fabra-university,Spain,ES,4-9,,0.0,0.0,0.0,19.7,27.2,34.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Queen's University Belfast,,queens-university-belfast,United Kingdom,GB,29-33,,17.8,0.0,0.0,11.3,32.1,18.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Rush University,,rush-university,United States,US,99-119,,0.0,0.0,20.5,6.6,24.9,17.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Saint Petersburg State University,,saint-petersburg-state-university,Russia,RU,2,,26.7,0.0,0.0,6.8,33.6,19.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Shandong University,,shandong-university,China,CN,19-31,,0.0,0.0,0.0,3.2,57.0,17.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Technical University of Berlin,,technical-university-of-berlin,Germany,DE,22-27,,16.2,0.0,10.3,7.4,29.8,17.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Temple University,,temple-university,United States,US,99-119,,0.0,0.0,14.5,7.5,35.1,13.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,The George Washington University,,the-george-washington-university,United States,US,99-119,,11.5,0.0,0.0,11.1,36.0,18.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,The Hong Kong Polytechnic University,,the-hong-kong-polytechnic-university,China-Hong Kong,HK,5,,0.0,0.0,14.5,3.7,39.3,22.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,"The University of Newcastle, Australia",,the-university-of-newcastle-australia,Australia,AU,15-21,,0.0,0.0,10.3,5.7,34.5,24.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,The University of Reading,,the-university-of-reading,United Kingdom,GB,29-33,,0.0,0.0,17.8,11.4,28.4,21.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,The University of Texas at Dallas,,the-university-of-texas-at-dallas,United States,US,99-119,,13.6,0.0,10.3,13.2,27.4,22.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,The University of Texas Health Science Center at San Antonio,,the-university-of-texas-health-science-center-at-san-antonio,United States,US,99-119,,0.0,0.0,22.9,8.2,26.1,20.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Thomas Jefferson University,,thomas-jefferson-university,United States,US,99-119,,0.0,0.0,10.3,8.2,27.3,29.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Tianjin University,,tianjin-university,China,CN,19-31,,0.0,0.0,0.0,4.1,50.4,19.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Tongji University,,tongji-university,China,CN,19-31,,0.0,0.0,0.0,8.3,48.8,17.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Umea University,,umea-university,Sweden,SE,9-10,,0.0,0.0,10.3,10.9,33.8,17.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Sao Paulo State University,,sao-paulo-state-university,Brazil,BR,2-4,,0.0,0.0,0.0,7.0,43.9,21.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,"University at Buffalo, the State University of New York",,university-at-buffalo-the-state-university-of-new-york,United States,US,99-119,,0.0,0.0,10.3,9.7,38.9,16.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University College Dublin,,university-college-dublin,Ireland,IE,2-3,,0.0,0.0,10.3,8.8,34.2,18.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Bath,,university-of-bath,United Kingdom,GB,29-33,,0.0,0.0,10.3,11.8,28.2,20.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Canterbury,,university-of-canterbury,New Zealand,NZ,2-4,,0.0,0.0,14.5,9.3,24.5,22.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Chile,,university-of-chile,Chile,CL,1,,7.3,0.0,0.0,10.9,34.0,17.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Colorado at Denver,,university-of-colorado-at-denver,United States,US,99-119,,0.0,0.0,10.3,11.3,31.4,11.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Connecticut,,university-of-connecticut,United States,US,99-119,,11.5,0.0,0.0,9.1,36.3,13.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Eastern Finland,,university-of-eastern-finland,Finland,FI,2,,0.0,0.0,17.8,5.0,29.4,17.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Electronic Science and Technology of China,,university-of-electronic-science-and-technology-of-china,China,CN,19-31,,0.0,0.0,14.5,1.5,36.2,15.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Fribourg,,university-of-fribourg,Switzerland,CH,8,,0.0,0.0,17.8,8.2,20.3,22.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Giessen,,university-of-giessen,Germany,DE,22-27,,0.0,0.0,10.3,10.2,30.7,16.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Guelph,,university-of-guelph,Canada,CA,14-16,,0.0,0.0,10.3,9.7,31.4,18.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Halle-Wittenberg,,university-of-halle-wittenberg,Germany,DE,22-27,,0.0,6.7,10.3,9.4,25.1,14.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Jena,,university-of-jena,Germany,DE,22-27,,0.0,0.0,10.3,10.7,34.1,18.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Kentucky,,university-of-kentucky,United States,US,99-119,,10.3,0.0,0.0,11.9,40.4,17.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Liege,,university-of-liege,Belgium,BE,7,,7.3,0.0,0.0,13.9,31.6,23.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Marburg,,university-of-marburg,Germany,DE,22-27,,10.3,0.0,10.3,13.9,28.2,16.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,"University of Maryland, Baltimore County",,university-of-maryland-baltimore-county,United States,US,99-119,,0.0,0.0,20.5,9.0,17.7,21.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Milan - Bicocca,,university-of-milano-bicocca,Italy,IT,9-11,,0.0,0.0,10.3,5.7,30.8,22.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Montpellier,,university-of-montpellier,France,FR,14-18,,10.3,0.0,0.0,16.4,37.6,14.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Naples Federico II,,university-of-naples-federico-ii,Italy,IT,9-11,,0.0,0.0,0.0,5.8,43.0,18.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of North Texas,,university-of-north-texas,United States,US,99-119,,0.0,0.0,17.8,4.6,26.1,17.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Oregon,,university-of-oregon,United States,US,99-119,,8.9,0.0,10.3,14.5,27.1,18.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Otago,,university-of-otago,New Zealand,NZ,2-4,,0.0,0.0,10.3,9.5,35.1,28.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Pavia,,university-of-pavia,Italy,IT,9-11,,0.0,0.0,10.3,5.3,31.9,22.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Porto,,university-of-porto,Portugal,PT,2,,0.0,0.0,0.0,11.8,43.2,22.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Quebec,,university-of-quebec-2,Canada,CA,14-16,,0.0,0.0,10.3,9.0,35.3,18.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Santiago Compostela,,university-of-santiago-compostela,Spain,ES,4-9,,0.0,0.0,14.5,6.2,30.9,14.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of South Carolina - Columbia,,university-of-south-carolina-columbia-1,United States,US,99-119,,0.0,0.0,14.5,8.6,36.2,17.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Southern Denmark,,university-of-southern-denmark,Denmark,DK,5,,0.0,0.0,10.3,10.5,38.3,20.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of St Andrews,,university-of-st-andrews,United Kingdom,GB,29-33,,10.3,0.0,0.0,16.4,29.6,21.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,"University of Technology, Sydney",,university-of-technology-sydney,Australia,AU,15-21,,0.0,0.0,14.5,4.6,30.9,21.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Tehran,,university-of-tehran,Iran,IR,1,,12.6,0.0,0.0,1.5,41.2,20.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Tennessee - Knoxville,,university-of-tennessee-knoxville,United States,US,99-119,,10.3,0.0,0.0,14.9,39.9,15.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Twente,,university-of-twente,Netherlands,NL,12,,0.0,0.0,10.3,9.9,31.3,22.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Vermont,,university-of-vermont,United States,US,99-119,,13.6,0.0,10.3,11.9,26.8,15.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Western Sydney,,western-sydney-university,Australia,AU,15-21,,0.0,0.0,10.3,8.0,29.3,19.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,University of Wollongong,,university-of-wollongong,Australia,AU,15-21,,0.0,0.0,10.3,9.0,34.4,23.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Victoria University of Wellington,,victoria-university-of-wellington,New Zealand,NZ,2-4,,11.5,0.0,10.3,8.3,24.6,20.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Virginia Polytechnic Institute and State University,,virginia-polytechnic-institute-and-state-university,United States,US,99-119,,11.5,0.0,0.0,11.8,41.8,17.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Wayne State University,,wayne-state-university,United States,US,99-119,,0.0,0.0,10.3,6.6,37.2,15.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Wuhan University,,wuhan-university,China,CN,19-31,,0.0,0.0,0.0,4.2,49.3,14.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Aalto University,,aalto-university,Finland,FI,3-5,,0.0,0.0,0.0,11.5,34.5,18.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Amirkabir University of Technology,,amirkabir-university-of-technology,Iran,IR,2,,0.0,0.0,14.5,0.0,31.5,17.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Aristotle University of Thessaloniki,,aristotle-university-of-thessaloniki,Greece,GR,2,,0.0,0.0,10.3,2.1,33.6,17.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Bangor University,,bangor-university,United Kingdom,GB,34-37,,11.5,0.0,10.3,7.0,19.6,19.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Beijing University of Chemical Technology,,beijing-university-of-chemical-technology,China,CN,32-41,,0.0,0.0,10.3,0.0,29.2,18.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Ben-Gurion University of the Negev,,ben-gurion-university-of-the-negev,Israel,IL,5,,0.0,0.0,0.0,8.4,33.9,17.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Bielefeld University,,bielefeld-university,Germany,DE,28-38,,0.0,0.0,14.5,7.4,25.1,14.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Brigham Young University,,brigham-young-university,United States,US,120-137,,8.9,0.0,10.3,8.2,26.9,13.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Brunel University London,,brunel-university,United Kingdom,GB,34-37,,0.0,0.0,17.8,3.7,23.8,18.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Cairo University,,cairo-university,Egypt,EG,1,,19.2,0.0,0.0,3.2,33.1,17.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Capital Medical University,,capital-medical-university,China,CN,32-41,,0.0,0.0,0.0,1.5,38.7,33.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,City University of New York City College,,the-city-college-of-new-york,United States,US,120-137,,31.2,0.0,0.0,8.6,17.1,18.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Donghua University,,donghua-university,China,CN,32-41,,0.0,0.0,14.5,2.4,24.7,15.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Ewha Womans University,,ewha-womans-university,South Korea,KR,10-11,,0.0,0.0,10.3,8.8,28.2,17.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Federal University of Rio Grande do Sul,,federal-university-of-rio-grande-do-sul,Brazil,BR,5-6,,0.0,0.0,0.0,5.5,38.7,19.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Florida International University,,florida-international-university,United States,US,120-137,,0.0,0.0,10.3,6.5,28.9,15.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Hong Kong Baptist University,,hong-kong-baptist-university,China-Hong Kong,HK,6,,0.0,0.0,10.3,6.2,23.1,21.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Hunan University,,hunan-university,China,CN,32-41,,0.0,0.0,10.3,2.4,35.1,16.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Istanbul University,,istanbul-university,Türkiye,TR,1,,18.5,0.0,0.0,3.5,34.6,18.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Jagiellonian University,,jagiellonian-university,Poland,PL,1-2,,10.3,0.0,0.0,4.7,35.6,18.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Kaohsiung Medical University,,kaohsiung-medical-university,China-Taiwan,TW,5-7,,0.0,0.0,14.5,0.0,27.3,20.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Kobe University,,kobe-university,Japan,JP,13-16,,14.5,0.0,0.0,10.3,31.3,15.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Medical University of Graz,,medical-university-of-graz,Austria,AT,4-5,,0.0,9.4,0.0,6.3,23.0,22.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,MINES ParisTech,,mines-paristech,France,FR,19-22,,13.6,24.9,0.0,3.7,8.0,13.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Nanjing Medical University,,nanjing-medical-university,China,CN,32-41,,0.0,0.0,0.0,4.2,35.3,26.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Nanjing University of Science and Technology,,nanjing-university-of-science-and-technology,China,CN,32-41,,0.0,0.0,10.3,3.3,30.8,15.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,National Cheng Kung University (NCKU),,national-cheng-kung-university-ncku,China-Taiwan,TW,5-7,,0.0,0.0,0.0,5.2,39.0,16.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,National Chiao Tung University,,national-chiao-tung-university,China-Taiwan,TW,5-7,,0.0,0.0,0.0,9.9,31.2,19.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,National University of Malaysia,,national-university-of-malaysia,Malaysia,MY,1-3,,0.0,0.0,14.5,1.5,26.4,14.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Northeast Normal University,,northeast-normal-university,China,CN,32-41,,0.0,0.0,17.8,3.0,22.5,14.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Novosibirsk State University,,novosibirsk-state-university,Russia,RU,3,,13.6,0.0,0.0,4.1,31.3,16.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Ocean University of China,,ocean-university-of-china,China,CN,32-41,,0.0,0.0,10.3,8.2,29.2,16.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Oklahoma State University,,oklahoma-state-university,United States,US,120-137,,0.0,0.0,10.3,4.7,28.2,15.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Osaka City University,,osaka-city-university,Japan,JP,13-16,,15.4,0.0,10.3,6.2,21.4,15.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Paris Sorbonne University,,paris-sorbonne-university,France,FR,19-22,,0.0,0.0,0.0,3.7,37.1,20.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Peking Union Medical College,,peking-union-medical-college,China,CN,32-41,,0.0,0.0,0.0,11.2,35.2,16.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Pusan National University,,pusan-national-university,South Korea,KR,10-11,,0.0,0.0,0.0,4.1,36.4,17.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Rensselaer Polytechnic Institute,,rensselaer-polytechnic-institute,United States,US,120-137,,12.6,0.0,0.0,13.1,22.2,22.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,RMIT University,,rmit-university,Australia,AU,22-23,,0.0,0.0,10.3,0.0,30.5,18.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Saint Louis University,,saint-louis-university,United States,US,120-137,,0.0,11.5,10.3,4.1,24.0,12.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,San Diego State University,,san-diego-state-university,United States,US,120-137,,0.0,0.0,10.3,10.0,25.8,17.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Scuola Normale Superiore - Pisa,,scuola-normale-superiore-pisa,Italy,IT,12-19,,0.0,0.0,0.0,6.2,18.3,50.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Simon Fraser University,,simon-fraser-university,Canada,CA,17-19,,0.0,0.0,0.0,13.3,33.4,19.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,St George's Hospital Medical School,,st-georges-university-of-london,United Kingdom,GB,34-37,,0.0,0.0,14.5,4.5,15.0,33.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Stellenbosch University,,stellenbosch-university,South Africa,ZA,3-4,,0.0,0.0,10.3,5.4,31.2,16.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Stockholm School of Economics,,stockholm-school-of-economics,Sweden,SE,11,,0.0,16.3,0.0,,10.2,41.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Swinburne University of Technology,,swinburne-university-of-technology,Australia,AU,22-23,,0.0,0.0,10.3,10.0,23.3,22.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Technical University Darmstadt,,technical-university-darmstadt,Germany,DE,28-38,,14.5,0.0,0.0,9.4,27.4,15.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Texas Tech University,,texas-tech-university,United States,US,120-137,,0.0,0.0,10.3,3.3,31.6,15.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,The University of Texas Medical Branch at Galveston,,the-university-of-texas-medical-branch-at-galveston,United States,US,120-137,,0.0,0.0,10.3,9.3,21.9,18.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Tokyo University of Science,,tokyo-university-of-science,Japan,JP,13-16,,12.6,0.0,10.3,6.6,22.8,18.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University at Albany (State University of New York),,university-at-albany-state-university-of-new-york,United States,US,120-137,,0.0,0.0,10.3,8.0,25.8,18.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Alaska - Fairbanks,,university-of-alaska-fairbanks,United States,US,120-137,,0.0,0.0,10.3,10.8,19.5,19.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Aveiro,,university-of-aveiro,Portugal,PT,3-5,,0.0,0.0,10.3,3.0,30.1,15.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Bayreuth,,university-of-bayreuth,Germany,DE,28-38,,0.0,0.0,10.3,14.2,22.4,14.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Bremen,,university-of-bremen,Germany,DE,28-38,,0.0,0.0,0.0,14.3,30.6,16.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Campinas,,university-of-campinas,Brazil,BR,5-6,,0.0,0.0,0.0,3.7,41.6,20.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Central Florida,,university-of-central-florida,United States,US,120-137,,0.0,0.0,10.3,8.0,28.7,16.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Coimbra,,university-of-coimbra,Portugal,PT,3-5,,0.0,0.0,0.0,8.0,33.9,17.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Duesseldorf,,heinrich-heine-university-duesseldorf,Germany,DE,28-38,,11.5,0.0,0.0,11.5,31.2,16.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Ferrara,,university-of-ferrara,Italy,IT,12-19,,0.0,0.0,10.3,4.0,25.0,21.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Hannover,,leibniz-university-hannover,Germany,DE,28-38,,0.0,0.0,14.5,9.8,24.7,14.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Konstanz,,university-of-konstanz,Germany,DE,28-38,,0.0,0.0,10.3,13.6,23.5,14.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of KwaZulu-Natal,,university-of-kwazulu-natal,South Africa,ZA,3-4,,0.0,0.0,0.0,8.3,32.8,16.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Ljubljana,,university-of-ljubljana,Slovenia,SI,1,,0.0,0.0,0.0,8.1,36.0,15.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Malaya,,university-of-malaya,Malaysia,MY,1-3,,0.0,0.0,0.0,0.0,45.0,22.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Manitoba,,university-of-manitoba,Canada,CA,17-19,,0.0,0.0,0.0,8.0,35.4,16.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Minho,,university-of-minho,Portugal,PT,3-5,,0.0,0.0,10.3,4.1,29.3,15.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Montana - Missoula,,university-of-montana-missoula,United States,US,120-137,,5.1,0.0,14.5,12.5,16.5,18.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Nice Sophia Antipolis,,university-of-nice-sophia-antipolis,France,FR,19-22,,0.0,0.0,0.0,17.9,25.6,13.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Oulu,,university-of-oulu,Finland,FI,3-5,,11.5,0.0,0.0,6.8,29.1,15.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Palermo,,university-of-palermo,Italy,IT,12-19,,0.0,0.0,10.3,7.1,29.0,17.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Parma,,university-of-parma,Italy,IT,12-19,,0.0,0.0,17.8,1.5,25.7,20.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Perugia,,university-of-perugia,Italy,IT,12-19,,0.0,0.0,0.0,9.5,29.3,20.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Potsdam,,university-of-potsdam,Germany,DE,28-38,,0.0,0.0,10.3,12.5,26.0,15.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Regensburg,,university-of-regensburg,Germany,DE,28-38,,0.0,0.0,0.0,15.3,27.5,15.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Roma - Tor Vergata,,university-of-roma-tor-vergata,Italy,IT,12-19,,0.0,0.0,0.0,8.2,34.3,20.4
