source,retrieved_at,ranking_scope,ranking_year,ranking,global_rank,name,country,sector,best_country_quartile,subject_area_code,data_period_start_year,data_period_end_year
scimago,2026-07-19T14:07:16+00:00,overall,2021,1849,4296,Covenant University,NGA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1849,4296,Dokuz Eylul University *,TUR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1851,4299,St Johns Medical College,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1851,4299,Universite de Tunis El Manar,TUN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1851,4299,International University of Health and Welfare *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1851,4299,University of Latvia,LVA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1855,4306,Agricultural University of Athens,GRC,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1856,4307,Umm Al-Qura University,SAU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1856,4307,Deustuko Unibertsitatea,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1856,4307,Universite de Toulon *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1859,4311,Wollo University,ETH,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1859,4311,Universidad de Cartagena,COL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1859,4311,Universidad Central de Venezuela,VEN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1862,4317,Universidade do Vale do Rio dos Sinos,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1863,4320,University of Southern Mississippi,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1863,4320,University at Texas Rio Grande Valley,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1863,4320,Al-Quds University,PSE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1866,4324,Cukurova University,TUR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1867,4325,Changsha University of Science and Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1867,4325,Japan Advanced Institute of Science and Technology,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1867,4325,Hellenic Mediterranean University,GRC,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1870,4330,Sanjay Gandhi Postgraduate Institute of Medical Sciences,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1870,4330,Zhejiang Shuren University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1872,4334,"University of Malaysia, Perlis",MYS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1872,4334,St Petersburg Pavlov State Medical University,RUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1874,4337,Universitat Trier,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1874,4337,Amrita University,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1876,4341,Universite Cadi Ayyad,MAR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1876,4341,Maria Curie Sklodowska University,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1876,4341,Tohoku Medical and Pharmaceutical University,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1879,4344,Roskilde University,DNK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1880,4348,Dong-Eui University,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1880,4348,Daegu University,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1880,4348,King Faisal University,SAU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1883,4352,Kyoto Institute of Technology,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1883,4352,Tribhuvan University *,NPL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1883,4352,Universidad Diego Portales,CHL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1886,4360,"Soochow University, Taipei",TWN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1886,4360,Montanuniversitat Leoben,AUT,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1886,4360,Chongqing University of Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1889,4364,Minnan Normal University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1890,4370,Liaoning Normal University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1891,4375,Universitat St Gallen,CHE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1892,4378,Southwest Minzu University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1892,4378,Universidade Federal Rural do Rio de Janeiro,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1894,4381,Universidad de La Sabana,COL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1894,4381,"University of Colorado, Colorado Springs",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1896,4385,Universiti Brunei Darussalam,BRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1896,4385,University of the Free State,ZAF,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1896,4385,Kyoto Sangyo University,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1899,4389,National Chung Cheng University,TWN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1900,4390,Alagappa University,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1900,4390,Kyoto Prefectural University,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1900,4390,Universidade Federal de Sao Joao del Rei,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1903,4397,University of Malaysia Sabah,MYS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1904,4399,October University for Modern Sciences and Arts,EGY,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1904,4399,Universidad de Burgos,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1906,4402,University of Gloucestershire,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1907,4404,Universidad Adolfo Ibanez,CHL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1908,4405,Universidade Federal de Ciencias da Saude de Porto Alegre,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1908,4405,Aligarh Muslim University,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1910,4408,Hawassa University,ETH,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1910,4408,Shenyang Agricultural University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1912,4414,Jomo Kenyatta University of Agriculture and Technology,KEN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1912,4414,Hobart and William Smith Colleges,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1914,4417,Universita degli Studi di Teramo,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1914,4417,Changchun University of Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1914,4417,Shahrekord University of Medical Sciences,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1914,4417,"International Institute of Information Technology, Hyderabad",IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1918,4421,Harokopio University,GRC,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1918,4421,Shandong University of Finance,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1920,4426,Technical University of Crete,GRC,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1921,4432,Universita Commerciale Luigi Bocconi,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1921,4432,National Pingtung University of Science and Technology,TWN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1921,4432,University of Agriculture in Krakow,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1921,4432,Jiangxi University of Traditional Chinese Medicine,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1921,4432,Universidade Federal de Campina Grande,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1926,4438,Shoolini University,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1927,4440,Makerere University College of Health Sciences,UGA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1927,4440,Nanchang Hangkong University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1929,4443,Lublin University of Technology,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1929,4443,University of New Haven,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1931,4446,Universidad Nacional del Litoral *,ARG,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1931,4446,Henan University of Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1931,4446,"University of Nebraska, Omaha",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1934,4451,Hoseo University,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1935,4454,"Indian Institute of Technology, Varanasi",IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1935,4454,Gorgan University of Agriculture and Natural Resources,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1937,4460,"Universidad del Valle, Colombia *",COL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1938,4464,Bauhaus-Universitat Weimar,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1938,4464,Yeditepe University *,TUR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1938,4464,Universidade Federal de Mato Grosso,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1941,4470,Bauman Moscow State Technical University,RUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1941,4470,Guangdong Ocean University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1943,4472,Universidade Estadual do Centro-Oeste,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1944,4474,"Universidad de los Andes, Venezuela",VEN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1944,4474,Universidade Federal do Tocantins,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1944,4474,Shandong University of Traditional Chinese Medicine *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1947,4478,Hubei University of Arts and Science,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1947,4478,Slovak University of Agriculture in Nitra,SVK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1949,4480,Universitat der Bundeswehr Munchen,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1950,4483,Amity University,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1950,4483,Meiji University,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1952,4485,Medical University - Plovdiv,BGR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1952,4485,Zhengzhou Normal University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1954,4490,Muroran Institute of Technology,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1955,4491,Wilfrid Laurier University,CAN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1956,4494,Skidmore College,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1956,4494,University of Derby,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1956,4494,Osaka Medical College *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1959,4497,Hainan Medical University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1960,4499,Lahore University of Management Sciences,PAK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1960,4499,Hubei University for Nationalities,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1960,4499,Linyi University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1963,4502,Vasyl Stefanyk Precarpathian National University,UKR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1963,4502,European University Institute,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1963,4502,Gaziantep University *,TUR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1966,4507,Inner Mongolia University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1967,4509,Rzeszow University of Technology,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1967,4509,Universite de Yaounde I,CMR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1969,4511,Universidade Estadual de Ponta Grossa,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1969,4511,University of San Diego,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1971,4515,University of Kashan,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1971,4515,Iwate University,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1971,4515,Korea University of Technology and Education,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1974,4522,"Ukrainian State Chemical Technology University, Dnipropetrovsk",UKR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1975,4524,Universite Paris Dauphine,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1976,4525,Central Queensland University,AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1976,4525,Institut d'Optique Graduate School *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1978,4528,Sriwijaya University,IDN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1978,4528,Universidade da Madeira,PRT,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1978,4528,Jishou University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1981,4531,"California State University, Northridge",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1981,4531,Universidad Autonoma de Yucatan,MEX,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1983,4533,University of Prince Edward Island,CAN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1983,4533,Bangabandhu Sheikh Mujibur Rahman Agricultural University,BGD,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1983,4533,Wuyi University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1986,4538,Universidad San Francisco de Quito,ECU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1987,4539,Benemerita Universidad Autonoma de Puebla *,MEX,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1987,4539,University of Electro-Communications,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1987,4539,London South Bank University,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1990,4543,Universidad Nacional de Costa Rica,CRI,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1990,4543,Luoyang Normal University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1992,4546,Ecole Nationale Superieure de Techniques Avancees,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1992,4546,Bushehr University of Medical Sciences,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1992,4546,Minia University *,EGY,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1995,4549,Central European University,HUN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1996,4551,Tamkang University,TWN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1997,4552,Hochschule Furtwangen,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1998,4555,University of Moncton,CAN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1998,4555,Ecole des Hautes Etudes Commerciales de Paris,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2000,4559,Indian Statistical Institute,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2000,4559,Universitas Jenderal Soedirman,IDN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2000,4559,Hazara University,PAK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2000,4559,"University of Kurdistan, Sanandaj",IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2004,4565,"Universidad Iberoamericana, Mexico",MEX,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2004,4565,ORT Braude College,ISR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2004,4565,Pontificia Universidade Catolica do Rio de Janeiro,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2007,4568,Lebanese American University,LBN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2007,4568,Jamia Millia Islamia Central University,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2007,4568,Middlebury College,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2010,4574,University of Peshawar,PAK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2011,4575,Lakehead University,CAN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2012,4577,Lorestan University of Medical Sciences,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2012,4577,Kanazawa Medical University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2014,4580,Ariel University,ISR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2014,4580,Akdeniz University,TUR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2014,4580,Escola Bahiana de Medicina e Saude Publica,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2014,4580,Universita degli Studi di Enna Kore,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2014,4580,Bahir Dar University,ETH,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2014,4580,Duquesne University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2020,4587,Oberlin College,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2020,4587,Nagaoka University of Technology,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2022,4590,Dali University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2022,4590,Medical University of Kerman,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2022,4590,Duksung Womens University,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2022,4590,London Metropolitan University,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2022,4590,Charles Darwin University *,AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2027,4596,National University of Science and Technology MISIS,RUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2027,4596,University of Gavle,SWE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2029,4598,Firat University,TUR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2029,4598,Air University,PAK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2029,4598,University of Sharjah,ARE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2032,4603,"Vietnam National University, Ho Chi Minh City",VNM,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2032,4603,Guizhou Medical University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2032,4603,Universite de Dschang,CMR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2032,4603,Universidade Federal de Sergipe,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2032,4603,Universidade Federal de Ouro Preto,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2037,4609,University of Ibadan,NGA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2037,4609,Haramaya University,ETH,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2039,4612,Majmaah University,SAU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2040,4614,University of Pannonia,HUN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2040,4614,National Institute of Technology Rourkela,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2040,4614,Universidad Autonoma de Chihuahua,MEX,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2040,4614,Shanxi Datong University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2040,4614,Lithuanian Sports University,LTU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2040,4614,Universidade de Fortaleza,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2046,4621,Peoples'Friendship University of Russia,RUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2047,4624,University of Primorska,SVN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2048,4626,Mulawarman University,IDN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2048,4626,Clark University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2048,4626,"City University of New York, Queens College",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2051,4631,Pontificia Universidad Catolica Argentina Santa Maria de los Buenos Aires,ARG,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2052,4633,Bohai University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2052,4633,Universidad de Caldas,COL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2054,4637,Aegean University,GRC,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2054,4637,Feng Chia University,TWN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2056,4641,"State University of New York, College of Environmental Science and Forestry",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2057,4642,Pirogov Russian National Research Medical University,RUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2057,4642,Liaoning University of Traditional Chinese Medicine *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,2057,4642,Tadeusz Kosciuszko Cracow University of Technology,POL,Universities,,0,2015.0,2019.0
